user_id,signup_date,acquisition_channel,plan_type,is_paid,paid_conversion_date,days_to_paid,retained_30d,revenue_usd
U001730,2025-08-08,Referral,Free,0,,,0,0.0
U001731,2025-04-24,Organic Search,Free,0,,,0,0.0
U001732,2025-05-10,Paid Search,Free,0,,,0,0.0
U001733,2025-03-31,Organic Search,Free,0,,,0,0.0
U001734,2025-04-12,Email,Basic,1,2025-04-14,2,1,26.08
U001735,2025-06-11,Direct,Free,0,,,0,0.0
U001736,2025-06-18,Email,Free,0,,,0,0.0
U001737,2025-04-04,Referral,Free,0,,,0,0.0
U001738,2025-03-26,Social,Free,0,,,0,0.0
U001739,2025-08-07,Email,Basic,1,2025-08-15,8,0,28.4
U001740,2025-02-23,Organic Search,Free,0,,,0,0.0
U001741,2025-01-30,Organic Search,Free,0,,,0,0.0
U001742,2025-10-24,Social,Free,0,,,0,0.0
U001743,2025-03-24,Paid Search,Free,0,,,0,0.0
U001744,2025-08-02,Organic Search,Free,0,,,0,0.0
U001745,2025-01-27,Organic Search,Pro,1,2025-02-01,5,0,81.13
U001746,2025-07-07,Paid Search,Enterprise,1,2025-07-12,5,1,172.68
U001747,2025-08-08,Paid Search,Pro,1,2025-08-15,7,1,72.86
U001748,2025-09-27,Email,Basic,1,2025-09-30,3,0,36.26
U001749,2025-05-27,Organic Search,Free,0,,,0,0.0
U001750,2025-06-14,Paid Search,Basic,1,2025-06-18,4,1,29.94
U001751,2025-03-04,Email,Free,0,,,0,0.0
U001752,2025-05-15,Social,Free,0,,,0,0.0
U001753,2025-04-16,Paid Search,Basic,1,2025-04-18,2,1,28.92
U001754,2025-07-22,Email,Enterprise,1,2025-07-26,4,1,181.66
U001755,2025-07-23,Organic Search,Free,0,,,0,0.0
U001756,2025-06-09,Organic Search,Free,0,,,0,0.0
U001757,2025-08-25,Referral,Basic,1,2025-08-30,5,0,38.18
U001758,2025-02-14,Organic Search,Free,0,,,0,0.0
U001759,2025-05-18,Organic Search,Free,0,,,0,0.0
U001760,2025-04-27,Social,Free,0,,,0,0.0
U001761,2025-06-02,Referral,Free,0,,,0,0.0
U001762,2025-02-23,Organic Search,Free,0,,,0,0.0
U001763,2025-09-10,Social,Free,0,,,0,0.0
U001764,2025-06-23,Referral,Free,0,,,0,0.0
U001765,2025-03-01,Paid Search,Pro,1,2025-03-07,6,0,85.13
U001766,2025-01-02,Organic Search,Free,0,,,0,0.0
U001767,2025-03-30,Social,Free,0,,,0,0.0
U001768,2025-05-10,Direct,Free,0,,,0,0.0
U001769,2025-10-05,Email,Free,0,,,0,0.0
U001770,2025-05-13,Paid Search,Free,0,,,0,0.0
U001771,2025-06-17,Organic Search,Basic,1,2025-06-24,7,1,29.49
U001772,2025-10-03,Paid Search,Free,0,,,0,0.0
U001773,2025-08-08,Referral,Basic,1,2025-08-12,4,1,29.3
U001774,2025-06-19,Social,Free,0,,,0,0.0
U001775,2025-09-19,Paid Search,Free,0,,,0,0.0
U001776,2025-05-12,Social,Pro,1,2025-05-14,2,1,61.68
U001777,2025-07-01,Organic Search,Free,0,,,0,0.0
U001778,2025-05-12,Social,Basic,1,2025-05-15,3,1,21.52
U001779,2025-10-18,Email,Enterprise,1,2025-10-23,5,1,189.93
U001780,2025-07-15,Direct,Free,0,,,0,0.0
U001781,2025-10-23,Social,Free,0,,,0,0.0
U001782,2025-03-29,Paid Search,Basic,1,2025-04-04,6,0,31.55
U001783,2025-01-12,Direct,Free,0,,,0,0.0
U001784,2025-10-07,Referral,Pro,1,2025-10-08,1,1,84.71
U001785,2025-07-21,Paid Search,Free,0,,,0,0.0
U001786,2025-04-06,Organic Search,Free,0,,,0,0.0
U001787,2025-02-14,Organic Search,Pro,1,2025-02-18,4,1,72.04
U001788,2025-08-28,Organic Search,Basic,1,2025-09-05,8,0,24.32
U001789,2025-06-28,Social,Free,0,,,0,0.0
U001790,2025-04-29,Referral,Free,0,,,0,0.0
U001791,2025-08-06,Email,Free,0,,,0,0.0
U001792,2025-05-17,Direct,Free,0,,,0,0.0
U001793,2025-03-23,Organic Search,Free,0,,,0,0.0
U001794,2025-07-22,Email,Free,0,,,0,0.0
U001795,2025-02-28,Paid Search,Basic,1,2025-03-04,4,1,34.47
U001796,2025-10-13,Referral,Basic,1,2025-10-18,5,0,34.41
U001797,2025-09-07,Organic Search,Free,0,,,0,0.0
U001798,2025-10-10,Referral,Basic,1,2025-10-12,2,1,32.28
U001799,2025-08-05,Referral,Free,0,,,0,0.0
U001800,2025-07-23,Paid Search,Free,0,,,0,0.0
U001801,2025-10-03,Organic Search,Enterprise,1,2025-10-05,2,1,167.83
U001802,2025-09-04,Referral,Free,0,,,0,0.0
U001803,2025-08-29,Email,Free,0,,,0,0.0
U001804,2025-08-30,Paid Search,Free,0,,,0,0.0
U001805,2025-08-18,Organic Search,Free,0,,,0,0.0
U001806,2025-09-01,Email,Free,0,,,0,0.0
U001807,2025-02-28,Referral,Free,0,,,0,0.0
U001808,2025-06-01,Social,Pro,1,2025-06-08,7,1,60.94
U001809,2025-03-08,Organic Search,Free,0,,,0,0.0
U001810,2025-06-14,Organic Search,Free,0,,,0,0.0
U001811,2025-03-21,Direct,Free,0,,,0,0.0
U001812,2025-06-06,Referral,Pro,1,2025-06-07,1,1,74.21
U001813,2025-02-02,Referral,Free,0,,,0,0.0
U001814,2025-06-09,Social,Free,0,,,0,0.0
U001815,2025-05-13,Organic Search,Free,0,,,0,0.0
U001816,2025-06-18,Paid Search,Free,0,,,0,0.0
U001817,2025-05-13,Organic Search,Free,0,,,0,0.0
U001818,2025-03-23,Referral,Basic,1,2025-03-27,4,0,27.51
U001819,2025-09-21,Organic Search,Free,0,,,0,0.0
U001820,2025-06-26,Referral,Pro,1,2025-06-28,2,1,62.93
U001821,2025-05-24,Direct,Free,0,,,0,0.0
U001822,2025-01-10,Paid Search,Free,0,,,0,0.0
U001823,2025-08-03,Email,Enterprise,1,2025-08-09,6,1,134.19
U001824,2025-02-15,Email,Free,0,,,0,0.0
U001825,2025-03-22,Referral,Free,0,,,0,0.0
U001826,2025-05-28,Organic Search,Free,0,,,0,0.0
U001827,2025-07-20,Social,Free,0,,,0,0.0
U001828,2025-04-09,Organic Search,Free,0,,,0,0.0
U001829,2025-02-16,Organic Search,Basic,1,2025-02-27,11,1,29.78
U001830,2025-03-13,Direct,Free,0,,,0,0.0
U001831,2025-08-31,Paid Search,Free,0,,,0,0.0
U001832,2025-02-05,Social,Free,0,,,0,0.0
U001833,2025-09-26,Organic Search,Free,0,,,0,0.0
U001834,2025-05-04,Organic Search,Basic,1,2025-05-05,1,1,32.52
U001835,2025-03-31,Organic Search,Free,0,,,0,0.0
U001836,2025-03-12,Paid Search,Free,0,,,0,0.0
U001837,2025-05-31,Organic Search,Free,0,,,0,0.0
U001838,2025-03-31,Organic Search,Free,0,,,0,0.0
U001839,2025-09-18,Social,Free,0,,,0,0.0
U001840,2025-03-17,Email,Pro,1,2025-03-20,3,0,85.86
U001841,2025-02-11,Social,Free,0,,,0,0.0
U001842,2025-05-05,Organic Search,Free,0,,,0,0.0
U001843,2025-05-20,Organic Search,Free,0,,,0,0.0
U001844,2025-07-03,Paid Search,Enterprise,1,2025-07-06,3,0,175.28
U001845,2025-04-29,Organic Search,Basic,1,2025-05-02,3,1,29.15
U001846,2025-09-24,Organic Search,Basic,1,2025-09-28,4,1,37.11
U001847,2025-05-24,Organic Search,Free,0,,,0,0.0
U001848,2025-04-23,Direct,Free,0,,,0,0.0
U001849,2025-07-14,Paid Search,Free,0,,,0,0.0
U001850,2025-07-21,Paid Search,Free,0,,,0,0.0
U001851,2025-10-13,Referral,Free,0,,,0,0.0
U001852,2025-09-11,Referral,Free,0,,,0,0.0
U001853,2025-09-29,Paid Search,Pro,1,2025-10-11,12,1,90.69
U001854,2025-06-08,Direct,Free,0,,,0,0.0
U001855,2025-04-08,Paid Search,Free,0,,,0,0.0
U001856,2025-03-30,Organic Search,Free,0,,,0,0.0
U001857,2025-02-15,Paid Search,Pro,1,2025-02-17,2,0,61.3
U001858,2025-08-15,Referral,Free,0,,,0,0.0
U001859,2025-02-17,Email,Free,0,,,0,0.0
U001860,2025-02-27,Paid Search,Basic,1,2025-03-09,10,1,35.1
U001861,2025-08-27,Social,Free,0,,,0,0.0
U001862,2025-04-28,Email,Free,0,,,0,0.0
U001863,2025-04-15,Organic Search,Free,0,,,0,0.0
U001864,2025-08-20,Referral,Pro,1,2025-08-25,5,1,65.96
U001865,2025-06-29,Social,Free,0,,,0,0.0
U001866,2025-05-02,Organic Search,Free,0,,,0,0.0
U001867,2025-06-16,Organic Search,Free,0,,,0,0.0
U001868,2025-10-01,Organic Search,Free,0,,,0,0.0
U001869,2025-05-13,Organic Search,Free,0,,,0,0.0
U001870,2025-05-30,Referral,Free,0,,,0,0.0
U001871,2025-05-28,Referral,Free,0,,,0,0.0
U001872,2025-02-02,Email,Free,0,,,0,0.0
U001873,2025-06-25,Social,Free,0,,,0,0.0
U001874,2025-01-25,Social,Free,0,,,0,0.0
U001875,2025-07-15,Paid Search,Free,0,,,0,0.0
U001876,2025-04-16,Email,Free,0,,,0,0.0
U001877,2025-10-17,Direct,Free,0,,,0,0.0
U001878,2025-10-08,Referral,Free,0,,,0,0.0
U001879,2025-03-13,Paid Search,Pro,1,2025-03-15,2,1,78.81
U001880,2025-10-13,Email,Free,0,,,0,0.0
U001881,2025-07-11,Direct,Free,0,,,0,0.0
U001882,2025-05-13,Direct,Basic,1,2025-05-17,4,1,30.52
U001883,2025-01-31,Referral,Free,0,,,0,0.0
U001884,2025-09-08,Email,Free,0,,,0,0.0
U001885,2025-03-04,Referral,Basic,1,2025-03-10,6,1,30.92
U001886,2025-02-05,Paid Search,Free,0,,,0,0.0
U001887,2025-01-19,Direct,Free,0,,,0,0.0
U001888,2025-04-26,Organic Search,Pro,1,2025-04-29,3,1,66.11
U001889,2025-10-13,Referral,Free,0,,,0,0.0
U001890,2025-03-25,Organic Search,Free,0,,,0,0.0
U001891,2025-05-28,Paid Search,Free,0,,,0,0.0
U001892,2025-07-12,Organic Search,Basic,1,2025-07-15,3,1,33.86
U001893,2025-01-04,Social,Free,0,,,0,0.0
U001894,2025-04-24,Email,Free,0,,,0,0.0
U001895,2025-10-09,Paid Search,Free,0,,,0,0.0
U001896,2025-10-03,Organic Search,Enterprise,1,2025-10-10,7,0,205.13
U001897,2025-01-04,Email,Free,0,,,0,0.0
U001898,2025-08-24,Referral,Basic,1,2025-09-09,16,1,34.6
U001899,2025-09-03,Paid Search,Enterprise,1,2025-09-05,2,0,202.0
U001900,2025-06-19,Direct,Pro,1,2025-06-21,2,0,61.16
U001901,2025-07-02,Organic Search,Free,0,,,0,0.0
U001902,2025-08-29,Direct,Pro,1,2025-08-30,1,0,72.91
U001903,2025-06-14,Email,Free,0,,,0,0.0
U001904,2025-09-10,Paid Search,Pro,1,2025-09-18,8,1,87.47
U001905,2025-02-26,Paid Search,Free,0,,,0,0.0
U001906,2025-02-22,Direct,Free,0,,,0,0.0
U001907,2025-09-27,Social,Free,0,,,0,0.0
U001908,2025-02-11,Social,Free,0,,,0,0.0
U001909,2025-06-21,Social,Free,0,,,0,0.0
U001910,2025-04-06,Organic Search,Free,0,,,0,0.0
U001911,2025-03-05,Organic Search,Basic,1,2025-03-11,6,1,24.5
U001912,2025-03-24,Organic Search,Free,0,,,0,0.0
U001913,2025-01-09,Email,Free,0,,,0,0.0
U001914,2025-01-06,Email,Basic,1,2025-01-14,8,1,36.22
U001915,2025-02-28,Paid Search,Basic,1,2025-03-03,3,1,24.34
U001916,2025-05-26,Email,Basic,1,2025-05-28,2,0,32.17
U001917,2025-01-22,Referral,Enterprise,1,2025-01-23,1,0,212.77
U001918,2025-08-28,Paid Search,Free,0,,,0,0.0
U001919,2025-09-17,Referral,Free,0,,,0,0.0
U001920,2025-07-31,Referral,Free,0,,,0,0.0
U001921,2025-07-16,Organic Search,Free,0,,,0,0.0
U001922,2025-10-10,Social,Free,0,,,0,0.0
U001923,2025-04-09,Organic Search,Pro,1,2025-04-14,5,0,63.27
U001924,2025-04-22,Social,Enterprise,1,2025-04-30,8,1,209.88
U001925,2025-05-12,Organic Search,Free,0,,,0,0.0
U001926,2025-03-14,Organic Search,Pro,1,2025-03-17,3,1,81.67
U001927,2025-03-19,Organic Search,Basic,1,2025-03-21,2,1,28.93
U001928,2025-01-16,Organic Search,Free,0,,,0,0.0
U001929,2025-02-24,Referral,Free,0,,,0,0.0
U001930,2025-03-26,Organic Search,Free,0,,,0,0.0
U001931,2025-10-19,Paid Search,Free,0,,,0,0.0
U001932,2025-04-19,Organic Search,Free,0,,,0,0.0
U001933,2025-01-31,Organic Search,Free,0,,,0,0.0
U001934,2025-03-18,Paid Search,Pro,1,2025-03-20,2,1,53.47
U001935,2025-08-16,Social,Free,0,,,0,0.0
U001936,2025-10-24,Paid Search,Basic,1,2025-10-25,1,0,23.0
U001937,2025-07-29,Social,Free,0,,,0,0.0
U001938,2025-04-25,Organic Search,Free,0,,,0,0.0
U001939,2025-05-23,Direct,Basic,1,2025-06-03,11,1,26.78
U001940,2025-08-22,Paid Search,Free,0,,,0,0.0
U001941,2025-09-03,Direct,Pro,1,2025-09-06,3,1,50.85
U001942,2025-01-08,Email,Free,0,,,0,0.0
U001943,2025-02-24,Direct,Free,0,,,0,0.0
U001944,2025-03-18,Direct,Enterprise,1,2025-03-19,1,1,279.78
U001945,2025-05-07,Paid Search,Free,0,,,0,0.0
U001946,2025-04-22,Social,Free,0,,,0,0.0
U001947,2025-09-04,Paid Search,Free,0,,,0,0.0
U001948,2025-07-11,Paid Search,Free,0,,,0,0.0
U001949,2025-06-02,Organic Search,Free,0,,,0,0.0
U001950,2025-08-13,Paid Search,Free,0,,,0,0.0
U001951,2025-06-23,Referral,Enterprise,1,2025-06-24,1,1,201.45
U001952,2025-06-23,Direct,Free,0,,,0,0.0
U001953,2025-08-01,Social,Free,0,,,0,0.0
U001954,2025-05-14,Email,Enterprise,1,2025-05-23,9,1,157.65
U001955,2025-08-20,Paid Search,Free,0,,,0,0.0
U001956,2025-09-01,Referral,Free,0,,,0,0.0
U001957,2025-08-11,Referral,Free,0,,,0,0.0
U001958,2025-07-01,Paid Search,Free,0,,,0,0.0
U001959,2025-02-23,Social,Enterprise,1,2025-02-28,5,0,264.08
U001960,2025-05-07,Email,Free,0,,,0,0.0
U001961,2025-02-06,Social,Free,0,,,0,0.0
U001962,2025-09-02,Direct,Free,0,,,0,0.0
U001963,2025-02-18,Direct,Free,0,,,0,0.0
U001964,2025-06-12,Email,Free,0,,,0,0.0
U001965,2025-09-11,Email,Free,0,,,0,0.0
U001966,2025-07-01,Paid Search,Free,0,,,0,0.0
U001967,2025-05-11,Organic Search,Free,0,,,0,0.0
U001968,2025-06-03,Organic Search,Basic,1,2025-06-06,3,1,28.57
U001969,2025-06-08,Organic Search,Free,0,,,0,0.0
U001970,2025-03-06,Referral,Enterprise,1,2025-03-10,4,1,280.59
U001971,2025-08-08,Organic Search,Free,0,,,0,0.0
U001972,2025-04-06,Organic Search,Free,0,,,0,0.0
U001973,2025-06-11,Organic Search,Pro,1,2025-06-18,7,0,75.78
U001974,2025-06-01,Organic Search,Free,0,,,0,0.0
U001975,2025-04-14,Organic Search,Free,0,,,0,0.0
U001976,2025-09-01,Organic Search,Free,0,,,0,0.0
U001977,2025-03-03,Email,Pro,1,2025-03-07,4,0,60.62
U001978,2025-10-04,Organic Search,Free,0,,,0,0.0
U001979,2025-07-01,Social,Free,0,,,0,0.0
U001980,2025-05-18,Paid Search,Free,0,,,0,0.0
U001981,2025-02-12,Social,Pro,1,2025-02-16,4,1,68.19
U001982,2025-03-11,Paid Search,Free,0,,,0,0.0
U001983,2025-05-19,Organic Search,Free,0,,,0,0.0
U001984,2025-06-15,Organic Search,Free,0,,,0,0.0
U001985,2025-06-13,Organic Search,Free,0,,,0,0.0
U001986,2025-07-03,Referral,Pro,1,2025-07-05,2,1,67.3
U001987,2025-06-17,Social,Free,0,,,0,0.0
U001988,2025-08-19,Email,Basic,1,2025-08-26,7,0,30.86
U001989,2025-09-20,Organic Search,Free,0,,,0,0.0
U001990,2025-01-09,Organic Search,Free,0,,,0,0.0
U001991,2025-05-07,Referral,Free,0,,,0,0.0
U001992,2025-04-05,Social,Basic,1,2025-04-09,4,1,34.54
U001993,2025-02-24,Referral,Free,0,,,0,0.0
U001994,2025-06-27,Direct,Pro,1,2025-06-29,2,1,87.73
U001995,2025-06-28,Email,Basic,1,2025-06-29,1,0,28.41
U001996,2025-08-10,Direct,Free,0,,,0,0.0
U001997,2025-08-17,Direct,Free,0,,,0,0.0
U001998,2025-05-12,Social,Free,0,,,0,0.0
U001999,2025-04-14,Email,Free,0,,,0,0.0
U002000,2025-10-14,Referral,Free,0,,,0,0.0
U002001,2025-06-09,Social,Pro,1,2025-06-09,0,1,88.05
U002002,2025-07-29,Email,Free,0,,,0,0.0
U002003,2025-02-20,Direct,Basic,1,2025-02-23,3,1,31.58
U002004,2025-08-12,Paid Search,Pro,1,2025-08-19,7,0,59.54
U002005,2025-05-22,Paid Search,Basic,1,2025-05-26,4,1,33.64
U002006,2025-07-14,Organic Search,Free,0,,,0,0.0
U002007,2025-01-29,Social,Pro,1,2025-02-04,6,0,58.98
U002008,2025-07-20,Paid Search,Free,0,,,0,0.0
U002009,2025-08-04,Organic Search,Free,0,,,0,0.0
U002010,2025-01-17,Paid Search,Free,0,,,0,0.0
U002011,2025-10-22,Organic Search,Free,0,,,0,0.0
U002012,2025-10-06,Paid Search,Free,0,,,0,0.0
U002013,2025-03-16,Paid Search,Free,0,,,0,0.0
U002014,2025-03-13,Direct,Free,0,,,0,0.0
U002015,2025-01-18,Email,Free,0,,,0,0.0
U002016,2025-02-19,Direct,Free,0,,,0,0.0
U002017,2025-08-30,Paid Search,Free,0,,,0,0.0
U002018,2025-05-14,Direct,Free,0,,,0,0.0
U002019,2025-08-24,Referral,Pro,1,2025-08-28,4,1,65.63
U002020,2025-08-19,Organic Search,Free,0,,,0,0.0
U002021,2025-09-06,Email,Free,0,,,0,0.0
U002022,2025-05-25,Direct,Free,0,,,0,0.0
U002023,2025-10-10,Email,Free,0,,,0,0.0
U002024,2025-01-13,Organic Search,Free,0,,,0,0.0
U002025,2025-08-30,Organic Search,Free,0,,,0,0.0
U002026,2025-10-11,Social,Free,0,,,0,0.0
U002027,2025-06-22,Organic Search,Free,0,,,0,0.0
U002028,2025-05-23,Referral,Free,0,,,0,0.0
U002029,2025-05-24,Organic Search,Free,0,,,0,0.0
U002030,2025-02-01,Referral,Basic,1,2025-02-03,2,1,27.59
U002031,2025-08-21,Referral,Pro,1,2025-08-28,7,1,36.77
U002032,2025-06-30,Direct,Free,0,,,0,0.0
U002033,2025-05-15,Social,Free,0,,,0,0.0
U002034,2025-04-18,Email,Free,0,,,0,0.0
U002035,2025-04-18,Organic Search,Free,0,,,0,0.0
U002036,2025-07-01,Email,Free,0,,,0,0.0
U002037,2025-01-03,Paid Search,Free,0,,,0,0.0
U002038,2025-08-18,Social,Free,0,,,0,0.0
U002039,2025-09-09,Referral,Free,0,,,0,0.0
U002040,2025-04-17,Organic Search,Free,0,,,0,0.0
U002041,2025-01-17,Email,Pro,1,2025-01-18,1,1,66.91
U002042,2025-03-25,Referral,Free,0,,,0,0.0
U002043,2025-08-09,Direct,Pro,1,2025-08-11,2,0,71.61
U002044,2025-05-10,Paid Search,Free,0,,,0,0.0
U002045,2025-04-12,Paid Search,Enterprise,1,2025-04-23,11,1,170.51
U002046,2025-10-15,Direct,Enterprise,1,2025-10-16,1,1,270.44
U002047,2025-04-16,Social,Free,0,,,0,0.0
U002048,2025-10-04,Email,Free,0,,,0,0.0
U002049,2025-07-09,Referral,Free,0,,,0,0.0
U002050,2025-05-04,Organic Search,Free,0,,,0,0.0
U002051,2025-09-20,Paid Search,Enterprise,1,2025-09-24,4,1,187.57
U002052,2025-10-23,Organic Search,Free,0,,,0,0.0
U002053,2025-10-15,Email,Free,0,,,0,0.0
U002054,2025-06-03,Email,Basic,1,2025-06-05,2,0,28.17
U002055,2025-06-07,Email,Pro,1,2025-06-10,3,1,74.62
U002056,2025-02-28,Organic Search,Free,0,,,0,0.0
U002057,2025-05-31,Paid Search,Free,0,,,0,0.0
U002058,2025-04-17,Social,Enterprise,1,2025-04-26,9,1,197.62
U002059,2025-08-09,Organic Search,Free,0,,,0,0.0
U002060,2025-10-03,Organic Search,Free,0,,,0,0.0
U002061,2025-09-28,Referral,Free,0,,,0,0.0
U002062,2025-05-11,Referral,Free,0,,,0,0.0
U002063,2025-10-25,Organic Search,Basic,1,2025-10-29,4,1,28.16
U002064,2025-04-14,Organic Search,Free,0,,,0,0.0
U002065,2025-10-15,Paid Search,Free,0,,,0,0.0
U002066,2025-05-05,Paid Search,Pro,1,2025-05-06,1,1,50.7
U002067,2025-06-01,Email,Free,0,,,0,0.0
U002068,2025-08-16,Referral,Pro,1,2025-08-16,0,1,43.1
U002069,2025-03-11,Organic Search,Pro,1,2025-03-14,3,0,47.02
U002070,2025-09-09,Organic Search,Free,0,,,0,0.0
U002071,2025-06-19,Organic Search,Free,0,,,0,0.0
U002072,2025-08-29,Email,Free,0,,,0,0.0
U002073,2025-07-26,Email,Basic,1,2025-07-29,3,0,24.75
U002074,2025-06-09,Organic Search,Free,0,,,0,0.0
U002075,2025-02-02,Organic Search,Free,0,,,0,0.0
U002076,2025-10-02,Referral,Free,0,,,0,0.0
U002077,2025-02-23,Organic Search,Free,0,,,0,0.0
U002078,2025-06-04,Organic Search,Free,0,,,0,0.0
U002079,2025-03-28,Organic Search,Free,0,,,0,0.0
U002080,2025-09-11,Organic Search,Basic,1,2025-09-12,1,1,22.02
U002081,2025-05-27,Paid Search,Free,0,,,0,0.0
U002082,2025-02-02,Paid Search,Free,0,,,0,0.0
U002083,2025-10-15,Direct,Free,0,,,0,0.0
U002084,2025-01-26,Social,Free,0,,,0,0.0
U002085,2025-01-05,Email,Free,0,,,0,0.0
U002086,2025-04-11,Email,Free,0,,,0,0.0
U002087,2025-10-10,Referral,Free,0,,,0,0.0
U002088,2025-05-26,Organic Search,Free,0,,,0,0.0
U002089,2025-07-14,Referral,Pro,1,2025-07-25,11,1,68.67
U002090,2025-04-04,Social,Free,0,,,0,0.0
U002091,2025-05-10,Paid Search,Free,0,,,0,0.0
U002092,2025-01-29,Direct,Free,0,,,0,0.0
U002093,2025-01-14,Social,Free,0,,,0,0.0
U002094,2025-10-23,Referral,Free,0,,,0,0.0
U002095,2025-08-05,Direct,Free,0,,,0,0.0
U002096,2025-10-04,Paid Search,Free,0,,,0,0.0
U002097,2025-06-12,Email,Basic,1,2025-06-15,3,1,26.43
U002098,2025-06-02,Direct,Free,0,,,0,0.0
U002099,2025-07-24,Direct,Free,0,,,0,0.0
U002100,2025-09-06,Direct,Free,0,,,0,0.0
U002101,2025-07-15,Email,Free,0,,,0,0.0
U002102,2025-02-19,Paid Search,Free,0,,,0,0.0
U002103,2025-03-05,Email,Free,0,,,0,0.0
U002104,2025-02-17,Referral,Basic,1,2025-02-20,3,1,25.46
U002105,2025-05-19,Paid Search,Pro,1,2025-05-24,5,0,80.16
U002106,2025-09-26,Organic Search,Free,0,,,0,0.0
U002107,2025-07-15,Direct,Pro,1,2025-07-16,1,0,65.42
U002108,2025-05-15,Social,Free,0,,,0,0.0
U002109,2025-09-22,Referral,Pro,1,2025-09-26,4,1,69.33
U002110,2025-09-23,Paid Search,Free,0,,,0,0.0
U002111,2025-05-31,Direct,Basic,1,2025-06-06,6,1,17.14
U002112,2025-05-01,Paid Search,Free,0,,,0,0.0
U002113,2025-05-17,Direct,Free,0,,,0,0.0
U002114,2025-02-23,Paid Search,Basic,1,2025-03-02,7,1,29.4
U002115,2025-03-07,Direct,Basic,1,2025-03-07,0,1,33.96
U002116,2025-04-13,Referral,Basic,1,2025-04-13,0,1,32.77
U002117,2025-04-22,Social,Free,0,,,0,0.0
U002118,2025-04-02,Paid Search,Free,0,,,0,0.0
U002119,2025-07-07,Organic Search,Free,0,,,0,0.0
U002120,2025-05-02,Referral,Basic,1,2025-05-08,6,1,26.23
U002121,2025-04-28,Referral,Basic,1,2025-05-02,4,1,32.24
U002122,2025-02-25,Referral,Basic,1,2025-02-28,3,1,24.23
U002123,2025-02-10,Direct,Free,0,,,0,0.0
U002124,2025-04-29,Organic Search,Free,0,,,0,0.0
U002125,2025-07-22,Organic Search,Free,0,,,0,0.0
U002126,2025-02-21,Organic Search,Pro,1,2025-02-28,7,1,75.78
U002127,2025-01-19,Organic Search,Free,0,,,0,0.0
U002128,2025-07-25,Paid Search,Free,0,,,0,0.0
U002129,2025-05-02,Referral,Pro,1,2025-05-03,1,1,67.8
U002130,2025-04-05,Email,Pro,1,2025-04-07,2,1,58.89
U002131,2025-02-03,Paid Search,Free,0,,,0,0.0
U002132,2025-06-25,Organic Search,Free,0,,,0,0.0
U002133,2025-07-10,Paid Search,Free,0,,,0,0.0
U002134,2025-03-01,Social,Free,0,,,0,0.0
U002135,2025-09-10,Social,Free,0,,,0,0.0
U002136,2025-09-20,Social,Basic,1,2025-09-30,10,0,23.14
U002137,2025-01-24,Referral,Basic,1,2025-01-25,1,1,33.26
U002138,2025-04-24,Direct,Free,0,,,0,0.0
U002139,2025-04-19,Organic Search,Free,0,,,0,0.0
U002140,2025-09-23,Email,Pro,1,2025-09-30,7,0,60.87
U002141,2025-05-12,Organic Search,Free,0,,,0,0.0
U002142,2025-04-30,Paid Search,Free,0,,,0,0.0
U002143,2025-07-05,Referral,Free,0,,,0,0.0
U002144,2025-07-13,Email,Free,0,,,0,0.0
U002145,2025-06-09,Social,Free,0,,,0,0.0
U002146,2025-04-24,Organic Search,Basic,1,2025-04-25,1,1,22.42
U002147,2025-08-01,Organic Search,Free,0,,,0,0.0
U002148,2025-02-28,Email,Free,0,,,0,0.0
U002149,2025-09-17,Email,Free,0,,,0,0.0
U002150,2025-06-22,Email,Free,0,,,0,0.0
U002151,2025-05-16,Direct,Free,0,,,0,0.0
U002152,2025-03-09,Email,Free,0,,,0,0.0
U002153,2025-10-06,Direct,Free,0,,,0,0.0
U002154,2025-02-26,Paid Search,Free,0,,,0,0.0
U002155,2025-10-27,Paid Search,Free,0,,,0,0.0
U002156,2025-08-30,Social,Basic,1,2025-09-01,2,1,28.67
U002157,2025-08-18,Referral,Enterprise,1,2025-08-20,2,1,267.35
U002158,2025-10-10,Social,Free,0,,,0,0.0
U002159,2025-06-06,Referral,Free,0,,,0,0.0
U002160,2025-04-23,Social,Free,0,,,0,0.0
U002161,2025-10-21,Organic Search,Pro,1,2025-10-26,5,0,46.47
U002162,2025-10-20,Paid Search,Free,0,,,0,0.0
U002163,2025-02-22,Email,Basic,1,2025-02-25,3,0,28.58
U002164,2025-05-29,Organic Search,Free,0,,,0,0.0
U002165,2025-07-29,Paid Search,Free,0,,,0,0.0
U002166,2025-09-05,Paid Search,Free,0,,,0,0.0
U002167,2025-03-26,Paid Search,Free,0,,,0,0.0
U002168,2025-10-06,Organic Search,Basic,1,2025-10-12,6,1,31.07
U002169,2025-01-10,Referral,Free,0,,,0,0.0
U002170,2025-04-27,Organic Search,Free,0,,,0,0.0
U002171,2025-08-04,Referral,Free,0,,,0,0.0
U002172,2025-04-05,Organic Search,Free,0,,,0,0.0
U002173,2025-10-25,Paid Search,Free,0,,,0,0.0
U002174,2025-03-18,Organic Search,Pro,1,2025-03-20,2,1,70.38
U002175,2025-06-20,Organic Search,Free,0,,,0,0.0
U002176,2025-03-23,Email,Pro,1,2025-03-26,3,1,67.8
U002177,2025-05-17,Paid Search,Free,0,,,0,0.0
U002178,2025-02-25,Email,Free,0,,,0,0.0
